experiment_resnet18_lr1e-05_outfeatures128_threshold0.4
Train: [0/49632 (0%)]	Loss: 0.339465
Train: [19616/49632 (40%)]	Loss: 0.000060
Train: [19648/49632 (40%)]	Loss: 0.000056
Train: [19680/49632 (40%)]	Loss: 0.000046
Train: [19712/49632 (40%)]	Loss: 0.000054
Train: [19744/49632 (40%)]	Loss: 0.000075
Train: [19776/49632 (40%)]	Loss: 0.000037
Train: [19808/49632 (40%)]	Loss: 0.000142
Train: [19840/49632 (40%)]	Loss: 0.000110
Train: [19872/49632 (40%)]	Loss: 0.000078
Train: [19904/49632 (40%)]	Loss: 0.000054
Train: [19936/49632 (40%)]	Loss: 0.000055
Train: [19968/49632 (40%)]	Loss: 0.000110
Train: [20000/49632 (40%)]	Loss: 0.000033
Train: [20032/49632 (40%)]	Loss: 0.000034
Train: [20064/49632 (40%)]	Loss: 0.000037
Train: [20096/49632 (40%)]	Loss: 0.000051
Train: [20128/49632 (41%)]	Loss: 0.000042
Train: [20160/49632 (41%)]	Loss: 0.000027
Train: [20192/49632 (41%)]	Loss: 0.000204
Train: [20224/49632 (41%)]	Loss: 0.000028
Train: [20256/49632 (41%)]	Loss: 0.000057
Train: [20288/49632 (41%)]	Loss: 0.000117
Train: [20320/49632 (41%)]	Loss: 0.000075
Train: [20352/49632 (41%)]	Loss: 0.000071
Train: [20384/49632 (41%)]	Loss: 0.000061
Train: [20416/49632 (41%)]	Loss: 0.000053
Train: [20448/49632 (41%)]	Loss: 0.000035
Train: [20480/49632 (41%)]	Loss: 0.000131
Train: [20512/49632 (41%)]	Loss: 0.000082
Train: [20544/49632 (41%)]	Loss: 0.000097
Train: [20576/49632 (41%)]	Loss: 0.000024
Train: [20608/49632 (42%)]	Loss: 0.000030
Train: [20640/49632 (42%)]	Loss: 0.000038
Train: [20672/49632 (42%)]	Loss: 0.000038
Train: [20704/49632 (42%)]	Loss: 0.000084
Train: [20736/49632 (42%)]	Loss: 0.000033
Train: [20768/49632 (42%)]	Loss: 0.000133
Train: [20800/49632 (42%)]	Loss: 0.000107
Train: [20832/49632 (42%)]	Loss: 0.000042
Train: [20864/49632 (42%)]	Loss: 0.000104
Train: [20896/49632 (42%)]	Loss: 0.000023
Train: [20928/49632 (42%)]	Loss: 0.000083
Train: [20960/49632 (42%)]	Loss: 0.000071
Train: [20992/49632 (42%)]	Loss: 0.000037
Train: [21024/49632 (42%)]	Loss: 0.000056
Train: [21056/49632 (42%)]	Loss: 0.000123
Train: [21088/49632 (42%)]	Loss: 0.000055
Train: [21120/49632 (43%)]	Loss: 0.000053
Train: [21152/49632 (43%)]	Loss: 0.000048
Train: [21184/49632 (43%)]	Loss: 0.000390
Train: [21216/49632 (43%)]	Loss: 0.000024
Train: [21248/49632 (43%)]	Loss: 0.000026
Train: [21280/49632 (43%)]	Loss: 0.000066
Train: [21312/49632 (43%)]	Loss: 0.000032
Train: [21344/49632 (43%)]	Loss: 0.000030
Train: [21376/49632 (43%)]	Loss: 0.000034
Train: [21408/49632 (43%)]	Loss: 0.000022
Train: [21440/49632 (43%)]	Loss: 0.000031
Train: [21472/49632 (43%)]	Loss: 0.000069
Train: [21504/49632 (43%)]	Loss: 0.000043
Train: [21536/49632 (43%)]	Loss: 0.000015
Train: [21568/49632 (43%)]	Loss: 0.000030
Train: [21600/49632 (44%)]	Loss: 0.000054
Train: [21632/49632 (44%)]	Loss: 0.000042
Train: [21664/49632 (44%)]	Loss: 0.000031
Train: [21696/49632 (44%)]	Loss: 0.000035
Train: [21728/49632 (44%)]	Loss: 0.000127
Train: [21760/49632 (44%)]	Loss: 0.000027
Train: [21792/49632 (44%)]	Loss: 0.000033
Train: [21824/49632 (44%)]	Loss: 0.000042
Train: [21856/49632 (44%)]	Loss: 0.000053
Train: [21888/49632 (44%)]	Loss: 0.000068
Train: [21920/49632 (44%)]	Loss: 0.000050
Train: [21952/49632 (44%)]	Loss: 0.000032
Train: [21984/49632 (44%)]	Loss: 0.000046
Train: [22016/49632 (44%)]	Loss: 0.000024
Train: [22048/49632 (44%)]	Loss: 0.000029
Train: [22080/49632 (44%)]	Loss: 0.000130
Train: [22112/49632 (45%)]	Loss: 0.000022
Train: [22144/49632 (45%)]	Loss: 0.000034
Train: [22176/49632 (45%)]	Loss: 0.000029
Train: [22208/49632 (45%)]	Loss: 0.000075
Train: [22240/49632 (45%)]	Loss: 0.000044
Train: [22272/49632 (45%)]	Loss: 0.000046
Train: [22304/49632 (45%)]	Loss: 0.000077
Train: [22336/49632 (45%)]	Loss: 0.000075
Train: [22368/49632 (45%)]	Loss: 0.000042
Train: [22400/49632 (45%)]	Loss: 0.000048
Train: [22432/49632 (45%)]	Loss: 0.000038
Train: [22464/49632 (45%)]	Loss: 0.000029
Train: [22496/49632 (45%)]	Loss: 0.000039
Train: [22528/49632 (45%)]	Loss: 0.000043
Train: [22560/49632 (45%)]	Loss: 0.000037
Train: [22592/49632 (46%)]	Loss: 0.000038
Train: [22624/49632 (46%)]	Loss: 0.000034
Train: [22656/49632 (46%)]	Loss: 0.000042
Train: [22688/49632 (46%)]	Loss: 0.000066
Train: [22720/49632 (46%)]	Loss: 0.000048
Train: [22752/49632 (46%)]	Loss: 0.000041
Train: [22784/49632 (46%)]	Loss: 0.000065
Train: [22816/49632 (46%)]	Loss: 0.000044
Train: [22848/49632 (46%)]	Loss: 0.000052
Train: [22880/49632 (46%)]	Loss: 0.000033
Train: [22912/49632 (46%)]	Loss: 0.000043
Train: [22944/49632 (46%)]	Loss: 0.000051
Train: [22976/49632 (46%)]	Loss: 0.000032
Train: [23008/49632 (46%)]	Loss: 0.000035
Train: [23040/49632 (46%)]	Loss: 0.000044
Train: [23072/49632 (46%)]	Loss: 0.000978
Train: [23104/49632 (47%)]	Loss: 0.000034
Train: [23136/49632 (47%)]	Loss: 0.000048
Train: [23168/49632 (47%)]	Loss: 0.000024
Train: [23200/49632 (47%)]	Loss: 0.000041
Train: [23232/49632 (47%)]	Loss: 0.000026
Train: [23264/49632 (47%)]	Loss: 0.000033
Train: [23296/49632 (47%)]	Loss: 0.000233
Train: [23328/49632 (47%)]	Loss: 0.000027
Train: [23360/49632 (47%)]	Loss: 0.000049
Train: [23392/49632 (47%)]	Loss: 0.000081
Train: [23424/49632 (47%)]	Loss: 0.000045
Train: [23456/49632 (47%)]	Loss: 0.000053
Train: [23488/49632 (47%)]	Loss: 0.000060
Train: [23520/49632 (47%)]	Loss: 0.000056
Train: [23552/49632 (47%)]	Loss: 0.000032
Train: [23584/49632 (48%)]	Loss: 0.000023
Train: [23616/49632 (48%)]	Loss: 0.000107
Train: [23648/49632 (48%)]	Loss: 0.000034
Train: [23680/49632 (48%)]	Loss: 0.000039
Train: [23712/49632 (48%)]	Loss: 0.000045
Train: [23744/49632 (48%)]	Loss: 0.000054
Train: [23776/49632 (48%)]	Loss: 0.000162
Train: [23808/49632 (48%)]	Loss: 0.000040
Train: [23840/49632 (48%)]	Loss: 0.000024
Train: [23872/49632 (48%)]	Loss: 0.000105
Train: [23904/49632 (48%)]	Loss: 0.000111
Train: [23936/49632 (48%)]	Loss: 0.000029
Train: [23968/49632 (48%)]	Loss: 0.000112
Train: [24000/49632 (48%)]	Loss: 0.000167
Train: [24032/49632 (48%)]	Loss: 0.000047
Train: [24064/49632 (48%)]	Loss: 0.000019
Train: [24096/49632 (49%)]	Loss: 0.000045
Train: [24128/49632 (49%)]	Loss: 0.000025
Train: [24160/49632 (49%)]	Loss: 0.000025
Train: [24192/49632 (49%)]	Loss: 0.000024
Train: [24224/49632 (49%)]	Loss: 0.000066
Train: [24256/49632 (49%)]	Loss: 0.000057
Train: [24288/49632 (49%)]	Loss: 0.000038
Train: [24320/49632 (49%)]	Loss: 0.000024
Train: [24352/49632 (49%)]	Loss: 0.000056
Train: [24384/49632 (49%)]	Loss: 0.000064
Train: [24416/49632 (49%)]	Loss: 0.000019
Train: [24448/49632 (49%)]	Loss: 0.000034
Train: [24480/49632 (49%)]	Loss: 0.000028
Train: [24512/49632 (49%)]	Loss: 0.000024
Train: [24544/49632 (49%)]	Loss: 0.000044
Train: [24576/49632 (50%)]	Loss: 0.000035
Train: [24608/49632 (50%)]	Loss: 0.000027
Train: [24640/49632 (50%)]	Loss: 0.000047
Train: [24672/49632 (50%)]	Loss: 0.000037
Train: [24704/49632 (50%)]	Loss: 0.000021
Train: [24736/49632 (50%)]	Loss: 0.000030
Train: [24768/49632 (50%)]	Loss: 0.000040
Train: [24800/49632 (50%)]	Loss: 0.000045
Train: [24832/49632 (50%)]	Loss: 0.000035
Train: [24864/49632 (50%)]	Loss: 0.000044
Train: [24896/49632 (50%)]	Loss: 0.001035
Train: [24928/49632 (50%)]	Loss: 0.000036
Train: [24960/49632 (50%)]	Loss: 0.000062
Train: [24992/49632 (50%)]	Loss: 0.000104
Train: [25024/49632 (50%)]	Loss: 0.000118
Train: [25056/49632 (50%)]	Loss: 0.000032
Train: [25088/49632 (51%)]	Loss: 0.000035
Train: [25120/49632 (51%)]	Loss: 0.000020
Train: [25152/49632 (51%)]	Loss: 0.000032
Train: [25184/49632 (51%)]	Loss: 0.000069
Train: [25216/49632 (51%)]	Loss: 0.000028
Train: [25248/49632 (51%)]	Loss: 0.000113
Train: [25280/49632 (51%)]	Loss: 0.000038
Train: [25312/49632 (51%)]	Loss: 0.000035
Train: [25344/49632 (51%)]	Loss: 0.000037
Train: [25376/49632 (51%)]	Loss: 0.000031
Train: [25408/49632 (51%)]	Loss: 0.000051
Train: [25440/49632 (51%)]	Loss: 0.000044
Train: [25472/49632 (51%)]	Loss: 0.000053
Train: [25504/49632 (51%)]	Loss: 0.000062
Train: [25536/49632 (51%)]	Loss: 0.000027
Train: [25568/49632 (52%)]	Loss: 0.000025
Train: [25600/49632 (52%)]	Loss: 0.000020
Train: [25632/49632 (52%)]	Loss: 0.000062
Train: [25664/49632 (52%)]	Loss: 0.000484
Train: [25696/49632 (52%)]	Loss: 0.000027
Train: [25728/49632 (52%)]	Loss: 0.000029
Train: [25760/49632 (52%)]	Loss: 0.000032
Train: [25792/49632 (52%)]	Loss: 0.000031
Train: [25824/49632 (52%)]	Loss: 0.000026
Train: [25856/49632 (52%)]	Loss: 0.000062
Train: [25888/49632 (52%)]	Loss: 0.000085
Train: [25920/49632 (52%)]	Loss: 0.000073
Train: [25952/49632 (52%)]	Loss: 0.000025
Train: [25984/49632 (52%)]	Loss: 0.000038
Train: [26016/49632 (52%)]	Loss: 0.000035
Train: [26048/49632 (52%)]	Loss: 0.000071
Train: [26080/49632 (53%)]	Loss: 0.000092
Train: [26112/49632 (53%)]	Loss: 0.000089
Train: [26144/49632 (53%)]	Loss: 0.000059
Train: [26176/49632 (53%)]	Loss: 0.000033
Train: [26208/49632 (53%)]	Loss: 0.000023
Train: [26240/49632 (53%)]	Loss: 0.000047
Train: [26272/49632 (53%)]	Loss: 0.000041
Train: [26304/49632 (53%)]	Loss: 0.000086
Train: [26336/49632 (53%)]	Loss: 0.000034
Train: [26368/49632 (53%)]	Loss: 0.000037
Train: [26400/49632 (53%)]	Loss: 0.000021
Train: [26432/49632 (53%)]	Loss: 0.000046
Train: [26464/49632 (53%)]	Loss: 0.000024
Train: [26496/49632 (53%)]	Loss: 0.000051
Train: [26528/49632 (53%)]	Loss: 0.000071
Train: [26560/49632 (54%)]	Loss: 0.000043
Train: [26592/49632 (54%)]	Loss: 0.000017
Train: [26624/49632 (54%)]	Loss: 0.000062
Train: [26656/49632 (54%)]	Loss: 0.000023
Train: [26688/49632 (54%)]	Loss: 0.000020
Train: [26720/49632 (54%)]	Loss: 0.000032
Train: [26752/49632 (54%)]	Loss: 0.000036
Train: [26784/49632 (54%)]	Loss: 0.000067
Train: [26816/49632 (54%)]	Loss: 0.000022
Train: [26848/49632 (54%)]	Loss: 0.000030
Train: [26880/49632 (54%)]	Loss: 0.000020
Train: [26912/49632 (54%)]	Loss: 0.000039
Train: [26944/49632 (54%)]	Loss: 0.000032
Train: [26976/49632 (54%)]	Loss: 0.000034
Train: [27008/49632 (54%)]	Loss: 0.000034
Train: [27040/49632 (54%)]	Loss: 0.000027
Train: [27072/49632 (55%)]	Loss: 0.000025
Train: [27104/49632 (55%)]	Loss: 0.000021
Train: [27136/49632 (55%)]	Loss: 0.000038
Train: [27168/49632 (55%)]	Loss: 0.000066
Train: [27200/49632 (55%)]	Loss: 0.004281
Train: [27232/49632 (55%)]	Loss: 0.000106
Train: [27264/49632 (55%)]	Loss: 0.000050
Train: [27296/49632 (55%)]	Loss: 0.000093
Train: [27328/49632 (55%)]	Loss: 0.000087
Train: [27360/49632 (55%)]	Loss: 0.000080
Train: [27392/49632 (55%)]	Loss: 0.000066
Train: [27424/49632 (55%)]	Loss: 0.000047
Train: [27456/49632 (55%)]	Loss: 0.000078
Train: [27488/49632 (55%)]	Loss: 0.000094
Train: [27520/49632 (55%)]	Loss: 0.000166
Train: [27552/49632 (56%)]	Loss: 0.001705
Train: [27584/49632 (56%)]	Loss: 0.000497
Train: [27616/49632 (56%)]	Loss: 0.000082
Train: [27648/49632 (56%)]	Loss: 0.000115
Train: [27680/49632 (56%)]	Loss: 0.000115
Train: [27712/49632 (56%)]	Loss: 0.001316
Train: [27744/49632 (56%)]	Loss: 0.000109
Train: [27776/49632 (56%)]	Loss: 0.000315
Train: [27808/49632 (56%)]	Loss: 0.000960
Train: [27840/49632 (56%)]	Loss: 0.000092
Train: [27872/49632 (56%)]	Loss: 0.000190
Train: [27904/49632 (56%)]	Loss: 0.000044
Train: [27936/49632 (56%)]	Loss: 0.000081
Train: [27968/49632 (56%)]	Loss: 0.000134
Train: [28000/49632 (56%)]	Loss: 0.000125
Train: [28032/49632 (56%)]	Loss: 0.000123
Train: [28064/49632 (57%)]	Loss: 0.001028
Train: [28096/49632 (57%)]	Loss: 0.000065
Train: [28128/49632 (57%)]	Loss: 0.000147
Train: [28160/49632 (57%)]	Loss: 0.000138
Train: [28192/49632 (57%)]	Loss: 0.000084
Train: [28224/49632 (57%)]	Loss: 0.000168
Train: [28256/49632 (57%)]	Loss: 0.000109
Train: [28288/49632 (57%)]	Loss: 0.000301
Train: [28320/49632 (57%)]	Loss: 0.000099
Train: [28352/49632 (57%)]	Loss: 0.000048
Train: [28384/49632 (57%)]	Loss: 0.000212
Train: [28416/49632 (57%)]	Loss: 0.000174
Train: [28448/49632 (57%)]	Loss: 0.000069
Train: [28480/49632 (57%)]	Loss: 0.000049
Train: [28512/49632 (57%)]	Loss: 0.000080
Train: [28544/49632 (58%)]	Loss: 0.000076
Train: [28576/49632 (58%)]	Loss: 0.000059
Train: [28608/49632 (58%)]	Loss: 0.000092
Train: [28640/49632 (58%)]	Loss: 0.000032
Train: [28672/49632 (58%)]	Loss: 0.000045
Train: [28704/49632 (58%)]	Loss: 0.000029
Train: [28736/49632 (58%)]	Loss: 0.000040
Train: [28768/49632 (58%)]	Loss: 0.000094
Train: [28800/49632 (58%)]	Loss: 0.000194
Train: [28832/49632 (58%)]	Loss: 0.000024
Train: [28864/49632 (58%)]	Loss: 0.000096
Train: [28896/49632 (58%)]	Loss: 0.000054
Train: [28928/49632 (58%)]	Loss: 0.000040
Train: [28960/49632 (58%)]	Loss: 0.000164
Train: [28992/49632 (58%)]	Loss: 0.000031
Train: [29024/49632 (58%)]	Loss: 0.000059
Train: [29056/49632 (59%)]	Loss: 0.000064
Train: [29088/49632 (59%)]	Loss: 0.000034
Train: [29120/49632 (59%)]	Loss: 0.000046
Train: [29152/49632 (59%)]	Loss: 0.000056
Train: [29184/49632 (59%)]	Loss: 0.000049
Train: [29216/49632 (59%)]	Loss: 0.000059
Train: [29248/49632 (59%)]	Loss: 0.000032
Train: [29280/49632 (59%)]	Loss: 0.000015
Train: [29312/49632 (59%)]	Loss: 0.000037
Train: [29344/49632 (59%)]	Loss: 0.000017
Train: [29376/49632 (59%)]	Loss: 0.000029
Train: [29408/49632 (59%)]	Loss: 0.000040
Train: [29440/49632 (59%)]	Loss: 0.000036
Train: [29472/49632 (59%)]	Loss: 0.000022
Train: [29504/49632 (59%)]	Loss: 0.000044
Train: [29536/49632 (60%)]	Loss: 0.000030
Train: [29568/49632 (60%)]	Loss: 0.000031
Train: [29600/49632 (60%)]	Loss: 0.000042
Train: [29632/49632 (60%)]	Loss: 0.000038
Train: [29664/49632 (60%)]	Loss: 0.000045
Train: [29696/49632 (60%)]	Loss: 0.000028
Train: [29728/49632 (60%)]	Loss: 0.000044
Train: [29760/49632 (60%)]	Loss: 0.000020
Train: [29792/49632 (60%)]	Loss: 0.000026
Train: [29824/49632 (60%)]	Loss: 0.000050
Train: [29856/49632 (60%)]	Loss: 0.000049
Train: [29888/49632 (60%)]	Loss: 0.000038
Train: [29920/49632 (60%)]	Loss: 0.000059
Train: [29952/49632 (60%)]	Loss: 0.000038
Train: [29984/49632 (60%)]	Loss: 0.000041
Train: [30016/49632 (60%)]	Loss: 0.000038
Train: [30048/49632 (61%)]	Loss: 0.000037
Train: [30080/49632 (61%)]	Loss: 0.000029
Train: [30112/49632 (61%)]	Loss: 0.000035
Train: [30144/49632 (61%)]	Loss: 0.000040
Train: [30176/49632 (61%)]	Loss: 0.000045
Train: [30208/49632 (61%)]	Loss: 0.000040
Train: [30240/49632 (61%)]	Loss: 0.000048
Train: [30272/49632 (61%)]	Loss: 0.000051
Train: [30304/49632 (61%)]	Loss: 0.000017
Train: [30336/49632 (61%)]	Loss: 0.000033
Train: [30368/49632 (61%)]	Loss: 0.000064
Train: [30400/49632 (61%)]	Loss: 0.021315
Train: [30432/49632 (61%)]	Loss: 0.000062
Train: [30464/49632 (61%)]	Loss: 0.000074
Train: [30496/49632 (61%)]	Loss: 0.000154
Train: [30528/49632 (62%)]	Loss: 0.000072
Train: [30560/49632 (62%)]	Loss: 0.000098
Train: [30592/49632 (62%)]	Loss: 0.000214
Train: [30624/49632 (62%)]	Loss: 0.000201
Train: [30656/49632 (62%)]	Loss: 0.000178
Train: [30688/49632 (62%)]	Loss: 0.007532
Train: [30720/49632 (62%)]	Loss: 0.000080
Train: [30752/49632 (62%)]	Loss: 0.000109
Train: [30784/49632 (62%)]	Loss: 0.000046
Train: [30816/49632 (62%)]	Loss: 0.000042
Train: [30848/49632 (62%)]	Loss: 0.000054
Train: [30880/49632 (62%)]	Loss: 0.000119
Train: [30912/49632 (62%)]	Loss: 0.000039
Train: [30944/49632 (62%)]	Loss: 0.000030
Train: [30976/49632 (62%)]	Loss: 0.000089
Train: [31008/49632 (62%)]	Loss: 0.000079
Train: [31040/49632 (63%)]	Loss: 0.000095
Train: [31072/49632 (63%)]	Loss: 0.000029
Train: [31104/49632 (63%)]	Loss: 0.000040
Train: [31136/49632 (63%)]	Loss: 0.004645
Train: [31168/49632 (63%)]	Loss: 0.000082
Train: [31200/49632 (63%)]	Loss: 0.000236
Train: [31232/49632 (63%)]	Loss: 0.000322
Train: [31264/49632 (63%)]	Loss: 0.001142
Train: [31296/49632 (63%)]	Loss: 0.000209
Train: [31328/49632 (63%)]	Loss: 0.000124
Train: [31360/49632 (63%)]	Loss: 0.000120
Train: [31392/49632 (63%)]	Loss: 0.003920
Train: [31424/49632 (63%)]	Loss: 0.000094
Train: [31456/49632 (63%)]	Loss: 0.000131
Train: [31488/49632 (63%)]	Loss: 0.000041
Train: [31520/49632 (64%)]	Loss: 0.000935
Train: [31552/49632 (64%)]	Loss: 0.000344
Train: [31584/49632 (64%)]	Loss: 0.000170
Train: [31616/49632 (64%)]	Loss: 0.005202
Train: [31648/49632 (64%)]	Loss: 0.000113
Train: [31680/49632 (64%)]	Loss: 0.000039
Train: [31712/49632 (64%)]	Loss: 0.000087
Train: [31744/49632 (64%)]	Loss: 0.001145
Train: [31776/49632 (64%)]	Loss: 0.000273
Train: [31808/49632 (64%)]	Loss: 0.043251
Train: [31840/49632 (64%)]	Loss: 0.000872
Train: [31872/49632 (64%)]	Loss: 0.000682
Train: [31904/49632 (64%)]	Loss: 0.002215
Train: [31936/49632 (64%)]	Loss: 0.051690
Train: [31968/49632 (64%)]	Loss: 0.020255
Train: [32000/49632 (64%)]	Loss: 0.001724
Train: [32032/49632 (65%)]	Loss: 0.000403
Train: [32064/49632 (65%)]	Loss: 0.001801
Train: [32096/49632 (65%)]	Loss: 0.029754
Train: [32128/49632 (65%)]	Loss: 0.040863
Train: [32160/49632 (65%)]	Loss: 0.000827
Train: [32192/49632 (65%)]	Loss: 0.002785
Train: [32224/49632 (65%)]	Loss: 0.003843
Train: [32256/49632 (65%)]	Loss: 0.003381
Train: [32288/49632 (65%)]	Loss: 0.003430
Train: [32320/49632 (65%)]	Loss: 0.003056
Train: [32352/49632 (65%)]	Loss: 0.004963
Train: [32384/49632 (65%)]	Loss: 0.007089
Train: [32416/49632 (65%)]	Loss: 0.036482
Train: [32448/49632 (65%)]	Loss: 0.003771
Train: [32480/49632 (65%)]	Loss: 0.001443
Train: [32512/49632 (66%)]	Loss: 0.000731
Train: [32544/49632 (66%)]	Loss: 0.001328
Train: [32576/49632 (66%)]	Loss: 0.002918
Train: [32608/49632 (66%)]	Loss: 0.001558
Train: [32640/49632 (66%)]	Loss: 0.003977
Train: [32672/49632 (66%)]	Loss: 0.018089
Train: [32704/49632 (66%)]	Loss: 0.002979
Train: [32736/49632 (66%)]	Loss: 0.000546
Train: [32768/49632 (66%)]	Loss: 0.002409
Train: [32800/49632 (66%)]	Loss: 0.001024
Train: [32832/49632 (66%)]	Loss: 0.000585
Train: [32864/49632 (66%)]	Loss: 0.000551
Train: [32896/49632 (66%)]	Loss: 0.001762
Train: [32928/49632 (66%)]	Loss: 0.000318
Train: [32960/49632 (66%)]	Loss: 0.000412
Train: [32992/49632 (66%)]	Loss: 0.000593
Train: [33024/49632 (67%)]	Loss: 0.000288
Train: [33056/49632 (67%)]	Loss: 0.000316
Train: [33088/49632 (67%)]	Loss: 0.000805
Train: [33120/49632 (67%)]	Loss: 0.001638
Train: [33152/49632 (67%)]	Loss: 0.000293
Train: [33184/49632 (67%)]	Loss: 0.000392
Train: [33216/49632 (67%)]	Loss: 0.000254
Train: [33248/49632 (67%)]	Loss: 0.000187
Train: [33280/49632 (67%)]	Loss: 0.003983
Train: [33312/49632 (67%)]	Loss: 0.000217
Train: [33344/49632 (67%)]	Loss: 0.000393
Train: [33376/49632 (67%)]	Loss: 0.000570
Train: [33408/49632 (67%)]	Loss: 0.000758
Train: [33440/49632 (67%)]	Loss: 0.000148
Train: [33472/49632 (67%)]	Loss: 0.016097
Train: [33504/49632 (68%)]	Loss: 0.000219
Train: [33536/49632 (68%)]	Loss: 0.008039
Train: [33568/49632 (68%)]	Loss: 0.000163
Train: [33600/49632 (68%)]	Loss: 0.000979
Train: [33632/49632 (68%)]	Loss: 0.000185
Train: [33664/49632 (68%)]	Loss: 0.000121
Train: [33696/49632 (68%)]	Loss: 0.000493
Train: [33728/49632 (68%)]	Loss: 0.000222
Train: [33760/49632 (68%)]	Loss: 0.000862
Train: [33792/49632 (68%)]	Loss: 0.001393
Train: [33824/49632 (68%)]	Loss: 0.000575
Train: [33856/49632 (68%)]	Loss: 0.000238
Train: [33888/49632 (68%)]	Loss: 0.000197
Train: [33920/49632 (68%)]	Loss: 0.000754
Train: [33952/49632 (68%)]	Loss: 0.000183
Train: [33984/49632 (68%)]	Loss: 0.000131
Train: [34016/49632 (69%)]	Loss: 0.000268
Train: [34048/49632 (69%)]	Loss: 0.000349
Train: [34080/49632 (69%)]	Loss: 0.000163
Train: [34112/49632 (69%)]	Loss: 0.000062
Train: [34144/49632 (69%)]	Loss: 0.000269
Train: [34176/49632 (69%)]	Loss: 0.000101
Train: [34208/49632 (69%)]	Loss: 0.000227
Train: [34240/49632 (69%)]	Loss: 0.000363
Train: [34272/49632 (69%)]	Loss: 0.000350
Train: [34304/49632 (69%)]	Loss: 0.000213
Train: [34336/49632 (69%)]	Loss: 0.000219
Train: [34368/49632 (69%)]	Loss: 0.000232
Train: [34400/49632 (69%)]	Loss: 0.000433
Train: [34432/49632 (69%)]	Loss: 0.000225
Train: [34464/49632 (69%)]	Loss: 0.000384
Train: [34496/49632 (70%)]	Loss: 0.000230
Train: [34528/49632 (70%)]	Loss: 0.000185
Train: [34560/49632 (70%)]	Loss: 0.000093
Train: [34592/49632 (70%)]	Loss: 0.008855
Train: [34624/49632 (70%)]	Loss: 0.000395
Train: [34656/49632 (70%)]	Loss: 0.000279
Train: [34688/49632 (70%)]	Loss: 0.000607
Train: [34720/49632 (70%)]	Loss: 0.000164
Train: [34752/49632 (70%)]	Loss: 0.000419
Train: [34784/49632 (70%)]	Loss: 0.001216
Train: [34816/49632 (70%)]	Loss: 0.000226
Train: [34848/49632 (70%)]	Loss: 0.000057
Train: [34880/49632 (70%)]	Loss: 0.012318
Train: [34912/49632 (70%)]	Loss: 0.000285
Train: [34944/49632 (70%)]	Loss: 0.000385
Train: [34976/49632 (70%)]	Loss: 0.000232
Train: [35008/49632 (71%)]	Loss: 0.000943
Train: [35040/49632 (71%)]	Loss: 0.013282
Train: [35072/49632 (71%)]	Loss: 0.008727
Train: [35104/49632 (71%)]	Loss: 0.000511
Train: [35136/49632 (71%)]	Loss: 0.002107
Train: [35168/49632 (71%)]	Loss: 0.003350
Train: [35200/49632 (71%)]	Loss: 0.015411
Train: [35232/49632 (71%)]	Loss: 0.003167
Train: [35264/49632 (71%)]	Loss: 0.001802
Train: [35296/49632 (71%)]	Loss: 0.000725
Train: [35328/49632 (71%)]	Loss: 0.000539
Train: [35360/49632 (71%)]	Loss: 0.000270
Train: [35392/49632 (71%)]	Loss: 0.003046
Train: [35424/49632 (71%)]	Loss: 0.001743
Train: [35456/49632 (71%)]	Loss: 0.001365
Train: [35488/49632 (72%)]	Loss: 0.001105
Train: [35520/49632 (72%)]	Loss: 0.000204
Train: [35552/49632 (72%)]	Loss: 0.000180
Train: [35584/49632 (72%)]	Loss: 0.000332
Train: [35616/49632 (72%)]	Loss: 0.000469
Train: [35648/49632 (72%)]	Loss: 0.000575
Train: [35680/49632 (72%)]	Loss: 0.000859
Train: [35712/49632 (72%)]	Loss: 0.000248
Train: [35744/49632 (72%)]	Loss: 0.000491
Train: [35776/49632 (72%)]	Loss: 0.004536
Train: [35808/49632 (72%)]	Loss: 0.000293
Train: [35840/49632 (72%)]	Loss: 0.000355
Train: [35872/49632 (72%)]	Loss: 0.000346
Train: [35904/49632 (72%)]	Loss: 0.000156
Train: [35936/49632 (72%)]	Loss: 0.000156
Train: [35968/49632 (72%)]	Loss: 0.000257
Train: [36000/49632 (73%)]	Loss: 0.001597
Train: [36032/49632 (73%)]	Loss: 0.000413
Train: [36064/49632 (73%)]	Loss: 0.001478
Train: [36096/49632 (73%)]	Loss: 0.030525
Train: [36128/49632 (73%)]	Loss: 0.000476
Train: [36160/49632 (73%)]	Loss: 0.001356
Train: [36192/49632 (73%)]	Loss: 0.002063
Train: [36224/49632 (73%)]	Loss: 0.000510
Train: [36256/49632 (73%)]	Loss: 0.001156
Train: [36288/49632 (73%)]	Loss: 0.000801
Train: [36320/49632 (73%)]	Loss: 0.001214
Train: [36352/49632 (73%)]	Loss: 0.001752
Train: [36384/49632 (73%)]	Loss: 0.001339
Train: [36416/49632 (73%)]	Loss: 0.000736
Train: [36448/49632 (73%)]	Loss: 0.002624
Train: [36480/49632 (74%)]	Loss: 0.000451
Train: [36512/49632 (74%)]	Loss: 0.000207
Train: [36544/49632 (74%)]	Loss: 0.000374
Train: [36576/49632 (74%)]	Loss: 0.000200
Train: [36608/49632 (74%)]	Loss: 0.000302
Train: [36640/49632 (74%)]	Loss: 0.000186
Train: [36672/49632 (74%)]	Loss: 0.000274
Train: [36704/49632 (74%)]	Loss: 0.000363
Train: [36736/49632 (74%)]	Loss: 0.000377
